-1090.000000  -10.000000       3.6213640       7.6248683       2.6078586
-1089.000000  -10.000000       3.4270432       7.4841429       2.5597276
-1088.000000  -10.000000       3.2456794       7.3471314       2.5128670
-1087.000000  -10.000000       3.0762193       7.2139761       2.4673252
-1086.000000  -10.000000       2.9177029       7.0847648       2.4231323
-1085.000000  -10.000000       2.7692553       6.9595415       2.3803034
-1084.000000  -10.000000       2.6300791       6.8383157       2.3388417
-1083.000000  -10.000000       2.4994469       6.7210691       2.2987410
-1082.000000  -10.000000       2.3766957       6.6077616       2.2599876
-1081.000000  -10.000000       2.2612199       6.4983365       2.2225620
-1080.000000  -10.000000       2.1524666       6.3927238       2.1864403
-1079.000000  -10.000000       2.0499303       6.2908441       2.1515954
-1078.000000  -10.000000       1.9531484       6.1926108       2.1179976
-1077.000000  -10.000000       1.8616977       6.0979327       2.0856158
-1076.000000  -10.000000       1.7751897       6.0067151       2.0544176
-1075.000000  -10.000000       1.6932685       5.9188619       2.0243700
-1074.000000  -10.000000       1.6156069       5.8342762       1.9954400
-1073.000000  -10.000000       1.5419041       5.7528616       1.9675945
-1072.000000  -10.000000       1.4718833       5.6745225       1.9408010
-1071.000000  -10.000000       1.4052893       5.5991652       1.9150273
-1070.000000  -10.000000       1.3418868       5.5266978       1.8902420
-1069.000000  -10.000000       1.2814584       5.4570310       1.8664145
-1068.000000  -10.000000       1.2238030       5.3900780       1.8435152
-1067.000000  -10.000000       1.1687345       5.3257547       1.8215154
-1066.000000  -10.000000       1.1160804       5.2639802       1.8003873
-1065.000000  -10.000000       1.0656804       5.2046764       1.7801042
-1064.000000  -10.000000       1.0173858       5.1477685       1.7606405
-1063.000000  -10.000000       0.9710580       5.0931846       1.7419717
-1062.000000  -10.000000       0.9265679       5.0408558       1.7240742
-1061.000000  -10.000000       0.8837950       4.9907166       1.7069256
-1060.000000  -10.000000       0.8426268       4.9427041       1.6905044
-1059.000000  -10.000000       0.8029579       4.8967586       1.6747901
-1058.000000  -10.000000       0.7646895       4.8528233       1.6597633
-1057.000000  -10.000000       0.7277289       4.8108441       1.6454056
-1056.000000  -10.000000       0.6919888       4.7707699       1.6316994
-1055.000000  -10.000000       0.6573870       4.7325521       1.6186282
-1054.000000  -10.000000       0.6238461       4.6961448       1.6061761
-1053.000000  -10.000000       0.5912925       4.6615046       1.5943285
-1052.000000  -10.000000       0.5596568       4.6285908       1.5830713
-1051.000000  -10.000000       0.5288730       4.5973649       1.5723914
-1050.000000  -10.000000       0.4988783       4.5677908       1.5622765
-1049.000000  -10.000000       0.4696126       4.5398349       1.5527150
-1048.000000  -10.000000       0.4410186       4.5134655       1.5436961
-1047.000000  -10.000000       0.4130414       4.4886534       1.5352099
-1046.000000  -10.000000       0.3856280       4.4653713       1.5272469
-1045.000000  -10.000000       0.3587274       4.4435942       1.5197987
-1044.000000  -10.000000       0.3322903       4.4232989       1.5128573
-1043.000000  -10.000000       0.3062689       4.4044644       1.5064155
-1042.000000  -10.000000       0.2806163       4.3870714       1.5004668
-1041.000000  -10.000000       0.2552872       4.3711029       1.4950052
-1040.000000  -10.000000       0.2302367       4.3565434       1.4900256
-1039.000000  -10.000000       0.2054209       4.3433795       1.4855233
-1038.000000  -10.000000       0.1807962       4.3315994       1.4814943
-1037.000000  -10.000000       0.1563196       4.3211935       1.4779352
-1036.000000  -10.000000       0.1319481       4.3121536       1.4748434
-1035.000000  -10.000000       0.1076387       4.3044736       1.4722167
-1034.000000  -10.000000       0.0833482       4.2981489       1.4700535
-1033.000000  -10.000000       0.0590331       4.2931768       1.4683529
-1032.000000  -10.000000       0.0346493       4.2895564       1.4671147
-1031.000000  -10.000000       0.0101521       4.2872885       1.4663390
-1030.000000  -10.000000      -0.0145044       4.2863758       1.4660269
-1029.000000  -10.000000      -0.0393670       4.2868225       1.4661796
-1028.000000  -10.000000      -0.0644838       4.2886348       1.4667995
-1027.000000  -10.000000      -0.0899048       4.2918207       1.4678891
-1026.000000  -10.000000      -0.1156816       4.2963898       1.4694518
-1025.000000  -10.000000      -0.1418678       4.3023537       1.4714916
-1024.000000  -10.000000      -0.1685196       4.3097257       1.4740130
-1023.000000  -10.000000      -0.1956955       4.3185211       1.4770212
-1022.000000  -10.000000      -0.2234573       4.3287567       1.4805220
-1021.000000  -10.000000      -0.2518699       4.3404516       1.4845219
-1020.000000  -10.000000      -0.2810020       4.3536265       1.4890280
-1019.000000  -10.000000      -0.3109262       4.3683039       1.4940479
-1018.000000  -10.000000      -0.3417199       4.3845083       1.4995901
-1017.000000  -10.000000      -0.3734653       4.4022659       1.5056636
-1016.000000  -10.000000      -0.4062501       4.4216050       1.5122780
-1015.000000  -10.000000      -0.4401683       4.4425553       1.5194434
-1014.000000  -10.000000      -0.4753206       4.4651485       1.5271707
-1013.000000  -10.000000      -0.5118151       4.4894178       1.5354713
-1012.000000  -10.000000      -0.5497681       4.5153981       1.5443571
-1011.000000  -10.000000      -0.5893053       4.5431255       1.5538405
-1010.000000  -10.000000      -0.6305621       4.5726376       1.5639342
-1009.000000  -10.000000      -0.6736851       4.6039727       1.5746514
-1008.000000  -10.000000      -0.7188333       4.6371700       1.5860055
-1007.000000  -10.000000      -0.7661791       4.6722690       1.5980101
-1006.000000  -10.000000      -0.8159099       4.7093091       1.6106786
-1005.000000  -10.000000      -0.8682298       4.7483290       1.6240242
-1004.000000  -10.000000      -0.9233612       4.7893661       1.6380597
-1003.000000  -10.000000      -0.9815467       4.8324556       1.6527972
-1002.000000  -10.000000      -1.0430513       4.8776294       1.6682475
-1001.000000  -10.000000      -1.1081652       4.9249147       1.6844200
-1000.000000  -10.000000      -1.1772058       4.9743326       1.7013220
-999.000000  -10.000000      -1.2505213       5.0258964       1.7189578
-998.000000  -10.000000      -1.3284934       5.0796086       1.7373285
-997.000000  -10.000000      -1.4115414       5.1354586       1.7564303
-996.000000  -10.000000      -1.5001258       5.1934190       1.7762539
-995.000000  -10.000000      -1.5947530       5.2534415       1.7967828
-994.000000  -10.000000      -1.6959795       5.3154516       1.8179915
-993.000000  -10.000000      -1.8044176       5.3793424       1.8398435
-992.000000  -10.000000      -1.9207406       5.4449673       1.8622885
-991.000000  -10.000000      -2.0456884       5.5121305       1.8852596
-990.000000  -10.000000      -2.1800741       5.5805761       1.9086694
-989.000000  -10.000000      -2.3247898       5.6499749       1.9324052
-988.000000  -10.000000      -2.4808127       5.7199079       1.9563237
-987.000000  -10.000000      -2.6492109       5.7898470       1.9802443
-986.000000  -10.000000      -2.8311484       5.8591316       2.0039410
-985.000000  -10.000000      -3.0278884       5.9269405       2.0271330
-984.000000  -10.000000      -3.2407942       5.9922582       2.0494730
-983.000000  -10.000000      -3.4713271       6.0538354       2.0705336
-982.000000  -10.000000      -3.7210388       6.1101416       2.0897915
-981.000000  -10.000000      -3.9915561       6.1593102       2.1066081
-980.000000  -10.000000      -4.2845558       6.1990745       2.1202084
-979.000000  -10.000000      -4.6017260       6.2266953       2.1296552
-978.000000  -10.000000      -4.9447071       6.2388791       2.1338223
-977.000000  -10.000000      -5.3150098       6.2316899       2.1313635
-976.000000  -10.000000      -5.7138997       6.2004574       2.1206813
-975.000000  -10.000000      -6.1422421       6.1396868       2.0998966
-974.000000  -10.000000      -6.6002974       6.0429811       2.0668213
-973.000000  -10.000000      -7.0874578       5.9029905       2.0189417
-972.000000  -10.000000      -7.6019199       5.7114100       1.9534173
-971.000000  -10.000000      -8.1402900       5.4590548       1.8671067
-970.000000  -10.000000      -8.6971317       5.1360513       1.7566330
-969.000000  -10.000000      -9.2644776       4.7321870       1.6185033
-968.000000  -10.000000      -9.8313531       4.2374660       1.4492987
-967.000000  -10.000000     -10.3833854       3.6429073       1.2459477
-966.000000  -10.000000     -10.9026074       2.9415996       1.0060863
